,x,y,goal x,goal y,waypoint,current distance,angular velocity,heading,yaw,goal angle
380,967568.7934396008,1935272.2079973796,967566.0041,1935273.569,5,3.1,0.0673702874107992,0.255,2.4327094688433637,2.6876475423412756
381,967568.7333000846,1935272.2597638492,967566.0041,1935273.569,5,3.03,0.06921966784952704,0.262,2.4327094688433655,2.694304952115007
382,967568.669819483,1935272.3144062383,967566.0041,1935273.569,5,2.95,0.071069048288255,0.269,2.432709468843365,2.7017078319985286
383,967568.6096799638,1935272.3661727149,967566.0041,1935273.569,5,2.87,0.07291842872698273,0.276,2.4327094688433664,2.7091051758400484
384,967568.5495404475,1935272.4179391866,967566.0041,1935273.569,5,2.79,0.07503200637124319,0.284,2.4327094688433704,2.716906588970188
385,967568.48271876,1935272.475457491,967566.0041,1935273.569,5,2.71,0.07740978122103614,0.293,2.432709468843365,2.7260889967577997
386,967568.4225792454,1935272.5272239598,967566.0041,1935273.569,5,2.63,0.07978755607082899,0.302,2.432709468843369,2.7348561857960147
387,967568.3590986411,1935272.5818663472,967566.0041,1935273.569,5,2.55,0.08242952812615434,0.312,2.432709468843364,2.7446744324155268
388,967568.2956180398,1935272.636508739,967566.0041,1935273.569,5,2.47,0.08507150018147991,0.322,2.432709468843368,2.7551250191872536
389,967568.235478523,1935272.688275213,967566.0041,1935273.569,5,2.4,0.08797766944233798,0.333,2.432709468843364,2.7656636980176885
390,967568.1753390047,1935272.740041684,967566.0041,1935273.569,5,2.32,0.09088383870319583,0.344,2.4327094688433664,2.776882043144941
391,967568.1118584035,1935272.7946840688,967566.0041,1935273.569,5,2.25,0.09431840237511913,0.357,2.4327094688433637,2.789532732758267
392,967568.048377801,1935272.8493264592,967566.0041,1935273.569,5,2.17,0.09775296604704209,0.37,2.4327094688433673,2.8030990152614885
393,967567.9882382827,1935272.9010929344,967566.0041,1935273.569,5,2.09,0.10145172692449766,0.384,2.432709468843371,2.816884107593445
394,967567.9239987867,1935272.9478283012,967566.0041,1935273.569,5,2.02,0.09986654369130243,0.378,2.451176850728357,2.8286782360203686
395,967567.8583076491,1935272.999498719,967566.0041,1935273.569,5,1.94,0.10171592413003028,0.385,2.4589447654892664,2.8435983686036423
396,967567.7887278771,1935273.0462786981,967566.0041,1935273.569,5,1.86,0.09986654369130243,0.378,2.4782428810833816,2.8566603222782154
397,967567.7253575693,1935273.0939966622,967566.0041,1935273.569,5,1.79,0.10198012133556289,0.386,2.486028660177399,2.872331404880203
398,967567.6551221332,1935273.1397974505,967566.0041,1935273.569,5,1.71,0.10065913530790027,0.381,2.5061903389562934,2.887260453827542
399,967567.5864711629,1935273.179986424,967566.0041,1935273.569,5,1.63,0.09722457163597686,0.368,2.5320809229095462,2.9005310451266544
400,967567.5169581071,1935273.2264089505,967566.0041,1935273.569,5,1.55,0.10065913530790027,0.381,2.537982708394417,2.9188957865136467
401,967567.4480745206,1935273.2658771866,967566.0041,1935273.569,5,1.48,0.09907395207470482,0.375,2.5594794904156775,2.9346746393368854
402,967567.3812212421,1935273.3081390827,967566.0041,1935273.569,5,1.4,0.103036910157693,0.39,2.564737810936802,2.954385923443867
403,967567.3075109692,1935273.347972858,967566.0041,1935273.569,5,1.32,0.102508515746628,0.388,2.585413460110942,2.973614673007389
404,967567.2278160547,1935273.3861628333,967566.0041,1935273.569,5,1.24,0.10013074089683505,0.379,2.6147291749116284,2.993278373448155
405,967567.1509959003,1935273.4201040608,967566.0041,1935273.569,5,1.16,0.09696037443044447,0.367,2.6451046472296382,3.0124895916718475
406,967567.0774759412,1935273.4594831916,967566.0041,1935273.569,5,1.08,0.10382950177429062,0.393,2.6464249997529716,3.0399142660281755
407,967567.0006633201,1935273.4929516064,967566.0041,1935273.569,5,1.0,0.10462209339088824,0.396,2.669153461067775,3.0654296163859276
408,967566.9222286094,1935273.522900578,967566.0041,1935273.569,5,0.92,0.10515048780195346,0.398,2.69310211774663,3.091424583502334
409,967566.8470004406,1935273.548842559,967566.0041,1935273.569,5,0.84,0.10409369897982323,0.394,2.7238025647619475,3.1176828316428855
410,967566.76669376,1935273.5737196389,967566.0041,1935273.569,5,0.76,0.10435789618535585,0.395,2.752841729960705,-3.135403803175531
411,967566.6899831316,1935273.5950383535,967566.0041,1935273.569,5,0.69,0.10462209339088824,0.396,2.7835068646025305,-3.1036476243662943
412,967566.6126692076,1935273.6140056753,967566.0041,1935273.569,5,0.61,0.10647147382961619,0.403,2.8126194496935724,-3.067773774130266
413,967566.5260023171,1935273.6320841045,967566.0041,1935273.569,5,0.53,0.111227023529202,0.421,2.8404240502218663,-3.021302820760497
414,967566.4430905556,1935273.6461947907,967566.0041,1935273.569,5,0.45,0.11571837602325519,0.438,2.877612578253878,-2.967526116855497
415,967566.3639350184,1935273.656269098,967566.0041,1935273.569,5,0.37,0.1247010810113619,0.472,2.907206045596851,-2.9036612743177352
416,967566.2843182456,1935273.662735661,967566.0041,1935273.569,5,0.3,0.13658995526032647,0.517,2.94714212596072,-2.8187839361066445
417,967566.204279731,1935273.665030645,967566.0041,1935273.569,5,0.22,0.15957511214165798,0.604,2.984431746802692,-2.6942985476301256
418,967566.1239612902,1935273.6619129525,967566.0041,1935273.569,5,0.15,0.20343184826006067,0.77,3.0306088946152023,-2.482175987758491
419,967566.0392581004,1935273.6505711426,967558.9697,1935274.012,6,7.08,-0.0007925916165976155,-0.003,3.0936219679231893,3.0905124513254782
420,967565.960010976,1935273.6510709086,967558.9697,1935274.012,6,7.0,-0.00422715528852069,-0.016,3.1060674185439145,3.090005697582907
421,967565.87644846,1935273.65431665,967558.9697,1935274.012,6,6.92,-0.004491352494053191,-0.017,3.1066021924047047,3.0898513598166892
422,967565.8017081768,1935273.657291011,967558.9697,1935274.012,6,6.84,-0.004491352494053191,-0.017,3.106540916885422,3.0897205272201687
423,967565.7181751943,1935273.6605982466,967558.9697,1935274.012,6,6.76,-0.004491352494053191,-0.017,3.1065311448604604,3.0895683577288318
424,967565.6346422097,1935273.663905483,967558.9697,1935274.012,6,6.67,-0.004491352494053191,-0.017,3.106532809809375,3.0894123764904773
425,967565.5555056982,1935273.6670386556,967558.9697,1935274.012,6,6.59,-0.004491352494053191,-0.017,3.106532333045473,3.089260957464393
426,967565.4675762405,1935273.6705199564,967558.9697,1935274.012,6,6.51,-0.004491352494053191,-0.017,3.1065323330454775,3.089088391017227
427,967565.3884397269,1935273.6736531307,967558.9697,1935274.012,6,6.43,-0.004755549699585693,-0.018,3.1065323330454717,3.0889290421536217
428,967565.3093032155,1935273.676786304,967558.9697,1935274.012,6,6.35,-0.004755549699585693,-0.018,3.1065323330454744,3.088765717674112
429,967565.2257702311,1935273.680093541,967558.9697,1935274.012,6,6.26,-0.004755549699585693,-0.018,3.1065323330454757,3.0885888398896038
430,967565.1466337221,1935273.6832267132,967558.9697,1935274.012,6,6.19,-0.004755549699585693,-0.018,3.1065323330454766,3.088416861789301
431,967565.0631007355,1935273.686533953,967558.9697,1935274.012,6,6.1,-0.004755549699585693,-0.018,3.1065323330454766,3.0882304870898833
432,967564.9839642243,1935273.689667123,967558.9697,1935274.012,6,6.02,-0.004755549699585693,-0.018,3.1065323330454766,3.0880491487627766
433,967564.9004312402,1935273.6929743614,967558.9697,1935274.012,6,5.94,-0.005019746905118416,-0.019,3.106532333045478,3.0878524905645803
434,967564.8168982561,1935273.696281599,967558.9697,1935274.012,6,5.86,-0.005019746905118416,-0.019,3.1065323330454766,3.0876502176761247
435,967564.737761745,1935273.6994147685,967558.9697,1935274.012,6,5.78,-0.005019746905118416,-0.019,3.106532333045476,3.087453190202476
436,967564.6630217072,1935273.702373877,967558.9697,1935274.012,6,5.7,-0.005019746905118416,-0.019,3.1065323330454846,3.087262084102761
437,967564.579488721,1935273.7056811168,967558.9697,1935274.012,6,5.62,-0.005019746905118416,-0.019,3.1065323330454806,3.0870424738435016
438,967564.4915592662,1935273.709162418,967558.9697,1935274.012,6,5.53,-0.005283944110650918,-0.02,3.1065323330454784,3.0868041323045046
439,967564.4124227554,1935273.7122955874,967558.9697,1935274.012,6,5.45,-0.005283944110650918,-0.02,3.1065323330454735,3.086583045786976
440,967564.3288897693,1935273.7156028266,967558.9697,1935274.012,6,5.37,-0.005283944110650918,-0.02,3.1065323330454833,3.086342600126955
441,967564.2541497316,1935273.718561933,967558.9697,1935274.012,6,5.29,-0.005283944110650918,-0.02,3.1065323330454793,3.0861210263141183
442,967564.1706167456,1935273.7218691672,967558.9697,1935274.012,6,5.21,-0.00554814131618353,-0.021,3.1065323330454766,3.0858658551310403
443,967564.0870837643,1935273.7251764077,967558.9697,1935274.012,6,5.13,-0.00554814131618353,-0.021,3.1065323330454753,3.0856023623366986
444,967564.0035507806,1935273.7284836448,967558.9697,1935274.012,6,5.04,-0.00554814131618353,-0.021,3.1065323330454757,3.0853301320685564
445,967563.9244142679,1935273.7316168174,967558.9697,1935274.012,6,4.96,-0.00554814131618353,-0.021,3.1065323330454735,3.0850637706474346
446,967563.8408812843,1935273.734924053,967558.9697,1935274.012,6,4.88,-0.005812338521716032,-0.022,3.106532333045477,3.0847732310111433
447,967563.7617447717,1935273.7380572266,967558.9697,1935274.012,6,4.8,-0.005812338521716032,-0.022,3.106532333045474,3.0844886493347943
448,967563.6870047344,1935273.7410163323,967558.9697,1935274.012,6,4.73,-0.005812338521716032,-0.022,3.1065323330454753,3.0842111189047996
449,967563.599075278,1935273.744497637,967558.9697,1935274.012,6,4.64,-0.006076535727248644,-0.023,3.106532333045473,3.083873152358738
450,967563.5199387678,1935273.747630807,967558.9697,1935274.012,6,4.56,-0.006076535727248644,-0.023,3.106532333045479,3.0835578255958533
451,967563.4364057822,1935273.750938047,967558.9697,1935274.012,6,4.47,-0.006076535727248644,-0.023,3.106532333045476,3.0832128733270037
452,967563.352872799,1935273.754245282,967558.9697,1935274.012,6,4.39,-0.006340732932781146,-0.024,3.106532333045474,3.082854786731549
453,967563.273736289,1935273.757378456,967558.9697,1935274.012,6,4.31,-0.006340732932781146,-0.024,3.1065323330454744,3.082502740996817
454,967563.1902033036,1935273.7606856902,967558.9697,1935274.012,6,4.23,-0.006340732932781146,-0.024,3.1065323330454726,3.082116830195126
455,967563.1110667936,1935273.7638188659,967558.9697,1935274.012,6,4.15,-0.006604930138313647,-0.025,3.1065323330454757,3.0817368889233934
456,967563.0319302813,1935273.766952035,967558.9697,1935274.012,6,4.07,-0.006604930138313647,-0.025,3.106532333045472,3.081342161036936
457,967562.9440008254,1935273.7704333386,967558.9697,1935274.012,6,3.98,-0.006869127343846149,-0.026,3.1065323330454757,3.0808851624795786
458,967562.8648643156,1935273.773566512,967558.9697,1935274.012,6,3.9,-0.006869127343846149,-0.026,3.1065323330454757,3.0804562460577722
459,967562.7769348575,1935273.7770478155,967558.9697,1935274.012,6,3.81,-0.007133324549378761,-0.027,3.1065323330454744,3.0799587877753454
460,967562.6934018747,1935273.780355047,967558.9697,1935274.012,6,3.73,-0.007133324549378761,-0.027,3.1065323330454793,3.0794644700741305
461,967562.609868892,1935273.7836622847,967558.9697,1935274.012,6,3.65,-0.007397521754911263,-0.028,3.1065323330454784,3.0789474998539546
462,967562.526335907,1935273.786969526,967558.9697,1935274.012,6,3.56,-0.007397521754911263,-0.028,3.106532333045478,3.0784062828453265
463,967562.4471993975,1935273.7901026995,967558.9697,1935274.012,6,3.48,-0.007661718960443764,-0.029,3.106532333045481,3.0778696024856522
464,967562.3680628857,1935273.79323587,967558.9697,1935274.012,6,3.41,-0.007661718960443764,-0.029,3.1065323330454797,3.077307965582442
465,967562.2845299032,1935273.7965431071,967558.9697,1935274.012,6,3.32,-0.007925916165976266,-0.03,3.106532333045479,3.0766860819764235
466,967562.1966004455,1935273.8000244086,967558.9697,1935274.012,6,3.23,-0.008190113371508989,-0.031,3.1065323330454793,3.075996743015519
467,967562.1086709901,1935273.8035057115,967558.9697,1935274.012,6,3.15,-0.008190113371508989,-0.031,3.1065323330454837,3.0752688525355407
468,967562.0251380055,1935273.8068129458,967558.9697,1935274.012,6,3.06,-0.00845431057704149,-0.032,3.1065323330454775,3.07453862135985
469,967561.9460014963,1935273.8099461205,967558.9697,1935274.012,6,2.98,-0.008718507782573992,-0.033,3.1065323330454784,3.073809086640075
470,967561.862468514,1935273.8132533596,967558.9697,1935274.012,6,2.9,-0.008982704988106605,-0.034,3.106532333045477,3.0729958039882876
471,967561.7833320026,1935273.8163865304,967558.9697,1935274.012,6,2.82,-0.008982704988106605,-0.034,3.1065323330454766,3.0721808706634044
472,967561.6997990182,1935273.8196937675,967558.9697,1935274.012,6,2.74,-0.009246902193639217,-0.035,3.1065323330454793,3.0712695187815466
473,967561.6206625069,1935273.8228269387,967558.9697,1935274.012,6,2.66,-0.009511099399171719,-0.036,3.106532333045474,3.070353271029196
474,967561.5371295249,1935273.82613418,967558.9697,1935274.012,6,2.57,-0.00977529660470422,-0.037,3.1065323330454757,3.0693249877900444
475,967561.4579930136,1935273.8292673472,967558.9697,1935274.012,6,2.49,-0.010039493810236721,-0.038,3.1065323330454753,3.0682872915612274
476,967561.3744600316,1935273.832574585,967558.9697,1935274.012,6,2.41,-0.010303691015769334,-0.039,3.1065323330454757,3.0671180431143443
477,967561.2997199935,1935273.8355336948,967558.9697,1935274.012,6,2.34,-0.010832085426834337,-0.041,3.1065323330454757,3.0660010009826713
478,967561.2205834802,1935273.838666866,967558.9697,1935274.012,6,2.26,-0.011096282632366838,-0.042,3.106532333045474,3.064737620570914
479,967561.1370504984,1935273.8419741052,967558.9697,1935274.012,6,2.17,-0.011360479837899562,-0.043,3.1065323330454757,3.0633042613853987
480,967561.0491210438,1935273.845455406,967558.9697,1935274.012,6,2.09,-0.011888874248964565,-0.045,3.1065323330454757,3.0616714428889487
481,967560.9655880599,1935273.848762641,967558.9697,1935274.012,6,2.0,-0.012417268660029679,-0.047,3.106532333045475,3.0599874540356606
482,967560.8864515489,1935273.8518958122,967558.9697,1935274.012,6,1.92,-0.012681465865562291,-0.048,3.1065323330454744,3.058257186475641
483,967560.8029185674,1935273.855203052,967558.9697,1935274.012,6,1.84,-0.013209860276627294,-0.05,3.106532333045473,3.056269349187612
484,967560.7193855837,1935273.8585102835,967558.9697,1935274.012,6,1.76,-0.013738254687692408,-0.052,3.1065323330454784,3.0540924776691223
485,967560.6358526,1935273.86181753,967558.9697,1935274.012,6,1.67,-0.014530846304290135,-0.055,3.1065323330454766,3.0516983000619975
486,967560.5567160893,1935273.8649506983,967558.9697,1935274.012,6,1.59,-0.015059240715355138,-0.057,3.1065323330454753,3.0491987396195204
487,967560.4731831057,1935273.8682579326,967558.9697,1935274.012,6,1.51,-0.015851832331952753,-0.06,3.1065323330454784,3.046276321500765
488,967560.3940465951,1935273.8713911031,967558.9697,1935274.012,6,1.43,-0.01664442394855048,-0.063,3.1065323330454784,3.0431932947994333
489,967560.3105136117,1935273.8746983423,967558.9697,1935274.012,6,1.35,-0.017701212770680708,-0.067,3.106532333045481,3.039546602421859
490,967560.2313771034,1935273.8778315159,967558.9697,1935274.012,6,1.27,-0.018758001592810825,-0.071,3.1065323330454793,3.0356494290137173
491,967560.14784412,1935273.881138755,967558.9697,1935274.012,6,1.19,-0.020078987620473554,-0.076,3.1065323330454797,3.03097203651242
492,967560.0687076097,1935273.8842719279,967558.9697,1935274.012,6,1.11,-0.021399973648136283,-0.081,3.106532333045473,3.025890454081223
493,967559.9807781535,1935273.887753227,967558.9697,1935274.012,6,1.02,-0.022985156881331514,-0.087,3.1065323330454793,3.019320236752384
494,967559.8972451725,1935273.8910604655,967558.9697,1935274.012,6,0.94,-0.02509873452559197,-0.095,3.1065323330454753,3.0119374156728247
495,967559.8137121871,1935273.8943677025,967558.9697,1935274.012,6,0.85,-0.027212312169852315,-0.103,3.1065323330454797,3.003111959556043
496,967559.7301792062,1935273.897674936,967558.9697,1935274.012,6,0.77,-0.030118481430710276,-0.114,3.1065323330454855,2.9923771221910163
497,967559.6422497503,1935273.9011562418,967558.9697,1935274.012,6,0.68,-0.03381724230816585,-0.128,3.1065323330454735,2.9782497975166895
498,967559.5631132403,1935273.9042894146,967558.9697,1935274.012,6,0.6,-0.03804439759668676,-0.144,3.106532333045473,2.9620372481594495
499,967559.4795802573,1935273.9075966487,967558.9697,1935274.012,6,0.52,-0.044120933323935185,-0.167,3.106532333045474,2.9396238802182064
500,967559.3960472745,1935273.9109038909,967558.9697,1935274.012,6,0.44,-0.052311046695444174,-0.198,3.1065323330454757,2.90877116469448
501,967559.3169107646,1935273.914037062,967558.9697,1935274.012,6,0.36,-0.06340732932781123,-0.24,3.1065323330454744,2.8665982516997084
502,967559.2333777817,1935273.917344295,967558.9697,1935274.012,6,0.28,-0.08190113371508934,-0.31,3.1065323330454744,2.7969381400983004
503,967559.149844799,1935273.9206515334,967558.9697,1935274.012,6,0.2,-0.11466158720112507,-0.434,3.106532333045476,2.6722942647139436
504,967559.0711233794,1935273.9322049478,967558.9697,1935274.012,6,0.13,-0.16010350655272299,-0.606,3.080664874397066,2.4749820896072383
505,967558.9802832936,1935273.953679996,967551.774,1935274.147,7,7.21,0.018758001592810714,0.071,3.043819664002415,3.114772496665193
506,967558.9061585019,1935273.9639869928,967551.774,1935274.147,7,7.13,0.022985156881331514,0.087,3.0291211577365447,3.1159380281540914
507,967558.823101116,1935273.9738313316,967551.774,1935274.147,7,7.05,0.02351355129239663,0.089,3.0285089047850944,3.1170315296948226
508,967558.7400465244,1935273.983500273,967551.774,1935274.147,7,6.97,0.02377774849792924,0.09,3.0285561100460563,3.1181260124636014
509,967558.6526202561,1935273.9937021867,967551.774,1935274.147,7,6.88,0.024041945703461853,0.091,3.0285479972606586,3.1193102138448556
510,967558.5695653013,1935274.0033940088,967551.774,1935274.147,7,6.8,0.024306142908994244,0.092,3.028547997260661,3.120463488656398
511,967558.49088166,1935274.0125757325,967551.774,1935274.147,7,6.72,0.024570340114526856,0.093,3.028547997260661,3.121582426772792
512,967558.4121980168,1935274.0217574525,967551.774,1935274.147,7,6.64,0.024834537320059247,0.094,3.0285479972606604,3.1227279421223755
513,967558.3291430603,1935274.031449274,967551.774,1935274.147,7,6.56,0.02509873452559186,0.095,3.0285479972606564,3.1239669879016825
514,967558.2504594196,1935274.040630997,967551.774,1935274.147,7,6.48,0.025627128936656862,0.097,3.028547997260654,3.1251701866764114
515,967558.171775779,1935274.049812721,967551.774,1935274.147,7,6.4,0.025891326142189475,0.098,3.0285479972606537,3.1264030302321966
516,967558.0843495097,1935274.0600146386,967551.774,1935274.147,7,6.31,0.026155523347722087,0.099,3.0285479972606506,3.127808971315769
517,967558.0056658695,1935274.069196361,967551.774,1935274.147,7,6.23,0.0266839177587872,0.101,3.0285479972606515,3.1291080951186587
518,967557.9226109115,1935274.0788881823,967551.774,1935274.147,7,6.15,0.026948114964319703,0.102,3.028547997260654,3.1305155122757404
519,967557.8395559584,1935274.0885799986,967551.774,1935274.147,7,6.07,0.027212312169852315,0.103,3.0285479972606546,3.131961517450644
520,967557.7652436297,1935274.0972516274,967551.774,1935274.147,7,5.99,0.02774070658091743,0.105,3.028547997260661,3.133289330854442
521,967557.6734460457,1935274.1079636363,967551.774,1935274.147,7,5.9,0.02800490378644982,0.106,3.0285479972606617,3.1349757960378453
522,967557.5947624064,1935274.1171453604,967551.774,1935274.147,7,5.82,0.028533298197515045,0.108,3.0285479972606604,3.1364637072774824
523,967557.5073361384,1935274.1273472745,967551.774,1935274.147,7,5.73,0.029061692608580048,0.11,3.02854799726066,3.138164867704372
524,967557.4330238104,1935274.1360189042,967551.774,1935274.147,7,5.66,0.02932588981411266,0.111,3.0285479972606586,3.1396521983911505
525,967557.349968856,1935274.145710724,967551.774,1935274.147,7,5.58,0.029854284225177663,0.113,3.028547997260665,3.141361433476543
526,967557.2669139018,1935274.1554025444,967551.774,1935274.147,7,5.49,0.030382678636242888,0.115,3.028547997260655,-3.1400629486093727
527,967557.2007673703,1935274.1571254989,967551.774,1935274.147,7,5.43,0.030118481430710276,0.114,3.0290572650652545,-3.139726812231226
528,967557.1213090877,1935274.1651354388,967551.774,1935274.147,7,5.35,0.030911073047308002,0.117,3.0284469170397017,-3.138201159131021
529,967557.0432041277,1935274.1686359285,967551.774,1935274.147,7,5.27,0.030911073047308002,0.117,3.028332939824014,-3.137486567299341
530,967556.955292727,1935274.18056166,967551.774,1935274.147,7,5.18,0.03170366466390562,0.12,3.0279185768254875,-3.1351152757676815
531,967556.8710827472,1935274.18997573,967551.774,1935274.147,7,5.1,0.03249625628050323,0.123,3.027138952624137,-3.1331614168211583
532,967556.7795099763,1935274.198067303,967551.774,1935274.147,7,5.01,0.033024650691568236,0.125,3.0266475661257806,-3.131390789743156
533,967556.7043707562,1935274.2069317182,967551.774,1935274.147,7,4.93,0.03355304510263335,0.127,3.026670936061202,-3.1294376312899126
534,967556.621556678,1935274.2168256978,967551.774,1935274.147,7,4.85,0.034081439513698464,0.129,3.0266919150057916,-3.127189342047692
535,967556.5383759433,1935274.2267519822,967551.774,1935274.147,7,4.77,0.03487403113029619,0.132,3.026689285067125,-3.1248549873270672
536,967556.4464825962,1935274.2377294453,967551.774,1935274.147,7,4.67,0.03540242554136119,0.134,3.026688569804282,-3.1221772694351984
537,967556.3634232677,1935274.2476958001,967551.774,1935274.147,7,4.59,0.03619501715795881,0.137,3.026688571105308,-3.119655333692788
538,967556.2847352525,1935274.2571520582,967551.774,1935274.147,7,4.51,0.036723411569024034,0.139,3.026688570894072,-3.1171775274782534
539,967556.2016756843,1935274.2671336718,967551.774,1935274.147,7,4.43,0.03751600318562154,0.142,3.0266885739577636,-3.114466862617964
540,967556.1186161139,1935274.2771152798,967551.774,1935274.147,7,4.35,0.038308594802219154,0.145,3.026688572418206,-3.11165297740212
541,967556.031184986,1935274.287622233,967551.774,1935274.147,7,4.26,0.03910118641881699,0.148,3.0266885702557293,-3.108572918104998
542,967555.9524969716,1935274.297078493,967551.774,1935274.147,7,4.18,0.039893778035414384,0.151,3.0266885717701535,-3.105691225620454
543,967555.8738089595,1935274.306534753,967551.774,1935274.147,7,4.1,0.04068636965201211,0.154,3.0266885717567336,-3.102699547848686
544,967555.7863778322,1935274.317041709,967551.774,1935274.147,7,4.02,0.041478961268609726,0.157,3.0266885717026106,-3.099238711086312
545,967555.707689816,1935274.3264979704,967551.774,1935274.147,7,3.94,0.042535750090739954,0.161,3.0266885722306003,-3.095993343136507
546,967555.6290018044,1935274.3359542277,967551.774,1935274.147,7,3.86,0.04332834170733757,0.164,3.026688572149014,-3.0926165093840576
547,967555.5415706777,1935274.3464611808,967551.774,1935274.147,7,3.77,0.0443851305294678,0.168,3.026688571878667,-3.088700442720205
548,967555.462882662,1935274.3559174421,967551.774,1935274.147,7,3.69,0.0451777221460653,0.171,3.026688571945986,-3.0850187459823135
549,967555.3841946487,1935274.3653737037,967551.774,1935274.147,7,3.62,0.04623451096819553,0.175,3.0266885717438914,-3.0811781942986096
550,967555.3011350803,1935274.3753553089,967551.774,1935274.147,7,3.53,0.04755549699585837,0.18,3.0266885720684975,-3.0769404509195257
551,967555.2180755074,1935274.3853369183,967551.774,1935274.147,7,3.45,0.0486122858179886,0.184,3.0266885719323446,-3.0725008033810566
552,967555.1306443816,1935274.395843872,967551.774,1935274.147,7,3.37,0.04993327184565133,0.189,3.026688572149949,-3.0675933069654184
553,967555.0519563691,1935274.4053001357,967551.774,1935274.147,7,3.29,0.051254257873313946,0.194,3.026688572812135,-3.062956006787596
554,967554.9732683544,1935274.4147563963,967551.774,1935274.147,7,3.21,0.052311046695444174,0.198,3.0266885724184314,-3.058094236886067
555,967554.8858372293,1935274.4252633501,967551.774,1935274.147,7,3.12,0.053896229928639516,0.204,3.026688573271873,-3.052408935512439
556,967554.8027776574,1935274.4352449595,967551.774,1935274.147,7,3.04,0.05548141316183475,0.21,3.0266885739228995,-3.046709677542317
557,967554.7240896455,1935274.4447012169,967551.774,1935274.147,7,2.97,0.05680239918949748,0.215,3.0266885731377626,-3.0410205184890406
558,967554.6454016316,1935274.4541574775,967551.774,1935274.147,7,2.89,0.05838758242269271,0.221,3.0266885728389723,-3.0350266244074677
559,967554.5623420603,1935274.4641390876,967551.774,1935274.147,7,2.81,0.06023696286142066,0.228,3.0266885725010817,-3.028341814645819
560,967554.4792824914,1935274.474120695,967551.774,1935274.147,7,2.72,0.06208634330014828,0.235,3.0266885716226253,-3.0212576384307677
561,967554.404966031,1935274.4830516106,967551.774,1935274.147,7,2.65,0.06393572373887624,0.242,3.0266885717164302,-3.0145511969003063
562,967554.3219064624,1935274.4930332163,967551.774,1935274.147,7,2.57,0.06604930138313658,0.25,3.026688571161202,-3.006607723264798
563,967554.2388468918,1935274.5030148237,967551.774,1935274.147,7,2.49,0.06816287902739704,0.258,3.0266885718656025,-2.998147788688829
564,967554.1601588789,1935274.512471081,967551.774,1935274.147,7,2.41,0.07054065387718977,0.267,3.0266885735558624,-2.9896108222251137
565,967554.0727277534,1935274.5229780376,967551.774,1935274.147,7,2.33,0.07318262593251534,0.277,3.026688573664554,-2.979468987153362
566,967553.9882844763,1935274.5374609795,967551.774,1935274.147,7,2.25,0.07661718960443842,0.29,3.026585097714499,-2.967049705637615
567,967553.9023576438,1935274.5473892882,967551.774,1935274.147,7,2.17,0.07952335886529638,0.301,3.026369094636483,-2.955644625839965
568,967553.8186928543,1935274.5570561378,967551.774,1935274.147,7,2.09,0.08269372533168695,0.313,3.026398902329435,-2.9436716013767583
569,967553.7322957658,1935274.5754363555,967551.774,1935274.147,7,2.0,0.08744927503127276,0.331,3.026425596425648,-2.92620612533626
570,967553.6541777173,1935274.5835896856,967551.774,1935274.147,7,1.93,0.09061964149766333,0.343,3.026602748424133,-2.9134295375370867
